source_run,benchmark_seed,perturbation_seed,episode,task_type,target_id,instruction,visual_perturbation,perturbation,ensemble_mode,temporal_profile,ensemble_decay,max_prediction_age,grounding_shift_reset_threshold_m,execution_mode,uses_privileged_execution_assistance,uses_privileged_perturbation_oracle,scene_seed,scene_rejections,task_success,clean_success,task_success_step,clean_success_step,wrong_object_contact,wrong_object_contact_ids,first_wrong_object_contact_step,steps,termination,failure_category,mean_grounding_error_cm,max_grounding_error_cm,final_grounding_error_cm,final_predicted_target_x,final_predicted_target_y,final_predicted_target_z,mean_target_class_accuracy,min_eef_target_distance,gripper_close_step,target_contact,first_target_contact_step,target_motion_detected,grasped_once,first_grasp_step,first_grasp_lost_step,collateral_object_contact,collateral_contact_ids,wrong_object_moved,wrong_object_moved_ids,first_wrong_object_movement_step,max_wrong_object_displacement,max_wrong_displacement_by_id_json,max_target_height,min_target_height,min_target_uprightness,target_toppled,final_target_height,push_forward_displacement,push_lateral_displacement,action_clip_rate,safety_intervention_rate,workspace_violation_rate,recovery_cycles,mean_pose_action_norm,latest_only_rate,mean_oldest_prediction_age,max_oldest_prediction_age,mean_temporal_contributors,mean_latest_prediction_weight,phase_transition_count,grounding_shift_resets,grounding_reset_steps_json,stale_predictions_discarded,diagnostic_trace_enabled,phase_transition_trace_json,contact_event_trace_json,target_prediction_trace_json,perturbation_event_count,perturbation_type,perturbation_protocol_version,perturbation_level,protocol_collision_integrity_passed,injected,injection_step,injection_phase,requested_delta_m,selected_direction_x,selected_direction_y,actual_delta_x_m,actual_delta_y_m,actual_delta_z_m,actual_delta_norm_m,grounding_error_before_injection_cm,grounding_error_after_injection_cm,max_grounding_error_after_injection_cm,post_injection_contact_latency,reacquired_within_0_5cm,reacquisition_latency_0_5cm,reacquired_within_1_0cm,reacquisition_latency_1_0cm,reacquired_within_2_0cm,reacquisition_latency_2_0cm,reacquisition_latency,benchmark_level,benchmark_mode
seed_2,20260811,20260812,11,push,A,Push the red cube away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,2115569061,2,0,0,0,0,0,,0,200,horizon,target_not_contacted,2.5836463493234403,7.798754701927674,1.8680408758100002,-0.15487422049045563,0.1250922530889511,0.8223056793212891,1.0,0.05122018281639643,1,0,0,1,0,0,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023690108402163288}",0.8240000000000001,0.8206096551667561,1.0,0,0.8217844891595659,-3.408271024255397e-10,2.3549473555287983e-09,0.075,0.01,0.0,2,0.5169971226326922,0.885,0.285,3,1.285,0.9563200070439792,9,10,[],899,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,21,6,0.07,-0.9962096085353376,0.0869851473636121,-0.06973467022180557,0.006088960450142622,0.0,0.07000000029802322,0.6024860722222032,0.7264008890062214,7.798754701927674,-1,0,-1,1,1,1,1,1,0.07,temporal
seed_2,20260811,20260812,12,push,B,Push the blue ball away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,242403568,1,1,1,75,75,0,,0,75,success,success,0.9371810353434163,1.9704793233578266,1.6688597313425175,0.163112610578537,0.19763922691345215,0.8264138102531433,1.0,0.035156493549367146,1,1,65,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.002360824111825137}",0.8280000000000001,0.8254164746086667,1.0,0,0.8258115635525667,0.09023437243519246,0.005402376256739931,0.0,0.02666666666666667,0.0,0,0.5141226744405275,0.5333333333333333,1.28,3,2.28,0.8026177040302731,3,6,[],474,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,33,6,0.07,-0.4481108970592283,0.8939779773220219,-0.03136776387691498,0.0625784620642662,0.0,0.07000000029802322,1.055462663528363,1.2894257796324395,1.9704793233578266,32,1,18,1,9,1,1,1,0.07,temporal
seed_2,20260811,20260812,13,push,A,Push the red cube away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,141437265,5,1,1,79,79,0,,0,79,success,success,0.98114301293741,1.8394734426942079,0.3297191940594174,-0.08302439749240875,-0.1707102507352829,0.821884036064148,1.0,0.03705889400770075,1,1,61,1,1,77,79,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023647467769531065}",0.8240000000000001,0.8206096551667561,0.9999758226258564,0,0.8220313645351425,0.0833034884584909,0.015998958932779146,0.08860759493670886,0.2911392405063291,0.0,0,0.4608814529308894,0.6708860759493671,0.8354430379746836,3,1.8354430379746836,0.8689055203806133,4,2,[],380,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,22,6,0.07,-0.801101408668161,-0.5985286401082975,-0.056077100336551666,-0.0418970063328743,0.0,0.07000000029802322,0.8259194571793651,1.16738482076822,1.8394734426942079,39,1,41,1,38,1,1,1,0.07,temporal
seed_2,20260811,20260812,14,pick,C,Pick up the green cylinder,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,2039796682,0,1,1,126,132,0,,0,132,success,success,1.6958447666244045,2.784138482678755,0.817731903314216,-0.15082350373268127,-0.047368861734867096,0.8959188461303711,1.0,0.003751789125489352,113,1,41,1,1,117,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.9031001358751131,0.8205092445367338,0.9914107357908506,0,0.9031001358751131,0.0,0.015240839886500221,0.0,0.0,0.0,1,0.35154368191671864,0.7727272727272727,0.6363636363636364,3,1.6363636363636365,0.9034963176649824,6,7,[],511,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,27,1,0.07,-0.8314696123025453,0.5555702330196022,-0.058202873915433884,0.038889914751052856,0.0,0.07000000029802322,1.253998647170631,1.9302626098162634,2.784138482678755,14,1,100,1,94,1,1,1,0.07,temporal
seed_2,20260811,20260812,15,pick,B,Pick up the blue ball,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,69840060,1,1,1,84,89,0,,0,89,success,success,1.1565514535867223,3.357686521863079,1.7217974515949568,0.17008666694164276,0.13837428390979767,0.8965514302253723,1.0,0.017069505344041197,70,1,74,1,1,75,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.002360183930634777}",0.901899032785777,0.825502758335624,1.0,0,0.901899032785777,0.0,0.006759103649122249,0.07865168539325842,0.0,0.0,0,0.4515089002248598,0.5955056179775281,1.146067415730337,3,2.146067415730337,0.8268897634505492,3,8,[],530,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,37,1,0.07,1.0,0.0,0.07000000029802322,0.0,0.0,0.07000000029802322,0.7132912914062091,1.8168934853830039,3.357686521863079,37,0,-1,0,-1,1,1,1,0.07,temporal
seed_2,20260811,20260812,16,push,A,Push the red cube away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1943017295,2,1,1,181,181,0,,0,181,success,success,0.8196354284351779,1.8771601499873816,1.0368607109589671,0.05696071311831474,-0.17534281313419342,0.8223775625228882,1.0,0.04148074415176006,1,1,69,1,0,0,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002375136813623015}",0.8261815927900336,0.8206096551667561,0.9759445339441299,0,0.8221389153072362,0.0906741390268921,0.00128381274024449,0.0,0.03867403314917127,0.0,1,0.36291272548369025,0.8011049723756906,0.56353591160221,3,1.5635359116022098,0.9148794969452978,7,2,[],380,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,29,6,0.07,-0.48985219520377227,-0.87180549829308,-0.0342896543443203,-0.06102638319134712,0.0,0.07000000029802322,0.08319118858139447,0.45104748909027226,1.8771601499873816,40,1,1,1,1,1,1,1,0.07,temporal
seed_2,20260811,20260812,17,pick,C,Pick up the green cylinder,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,2104894479,2,1,1,128,134,0,,0,134,success,success,0.5370107235254609,1.8696738323977953,1.7692884306259864,0.08752290904521942,0.14642922580242157,0.9163991212844849,1.0,0.0031844777104027295,115,1,47,1,1,119,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.9052041322938866,0.8211005674298131,0.9997214498871472,0,0.9052041322938866,0.0,0.005316024895041321,0.0,0.0,0.0,1,0.36816483092235364,0.7388059701492538,0.7388059701492538,3,1.7388059701492538,0.8883426102826767,6,7,[],528,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,32,1,0.07,0.38268343236508984,0.9238795325112867,0.026787839829921722,0.06467156857252121,0.0,0.07000000029802322,0.873200286462553,0.24863002822643887,1.8696738323977953,15,1,1,1,1,1,1,1,0.07,temporal
seed_2,20260811,20260812,18,pick,A,Pick up the red cube,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1132678512,0,1,1,141,147,0,,0,147,success,success,0.5255829004753516,1.7707309956648234,1.0980977229964026,0.022771470248699188,0.10621798038482666,0.9099909663200378,1.0,0.0041150777695720744,70,1,62,1,1,132,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023682033435338}",0.9068628512231306,0.8206096551667561,0.9993320769208367,0,0.9068628512231306,0.0,0.005661962883084553,0.0,0.0,0.0,2,0.3664462196900301,0.7551020408163265,0.6938775510204082,3,1.6938775510204083,0.8951917615448902,8,9,[],566,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,34,1,0.07,0.19509032201612833,0.9807852804032304,0.013656322844326496,0.06865496933460236,0.0,0.07000000029802322,0.5615062658173375,0.32401157650760365,1.7707309956648234,28,1,1,1,1,1,1,1,0.07,temporal
seed_2,20260811,20260812,19,pick,B,Pick up the blue ball,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,665540359,0,1,1,134,140,0,,0,140,success,success,0.5555695470972875,1.380380856789087,1.1316446580885513,-0.07237885892391205,-0.001521110418252647,0.8967553973197937,1.0,0.002191492968554218,120,1,43,1,1,125,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023851816586355217}",0.9059900456239501,0.8248173213424991,1.0,0,0.9059900456239501,0.0,0.0008548886830975423,0.0,0.0,0.0,1,0.32759635404345955,0.7785714285714286,0.6214285714285714,3,1.6214285714285714,0.9058342364356992,6,5,[],503,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,27,1,0.07,-0.5555702330196021,0.8314696123025455,-0.038889914751052856,0.058202873915433884,0.0,0.07000000029802322,0.22624124377169413,0.5065928807364758,1.380380856789087,16,1,10,1,1,1,1,1,0.07,temporal
seed_2,20260811,20260812,20,push,C,Push the green cylinder away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,857946723,1,1,1,79,79,0,,0,79,success,success,0.5643582496215136,1.3998110899025018,0.7625665012962488,-0.02687763422727585,0.21824169158935547,0.8229426741600037,1.0,0.043841278209294794,1,1,64,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8240000000000001,0.8216436397004657,0.9999002633999226,0,0.8232895211055498,0.07096682970480345,0.01265616063137503,0.0759493670886076,0.22784810126582278,0.0,0,0.43140620535516677,0.6075949367088608,1.1012658227848102,3,2.1012658227848102,0.8331239633037704,3,3,[],399,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,28,6,0.07,-0.7672782300561805,0.6413143672816437,-0.053709477186203,0.04489200562238693,0.0,0.07000000029802322,0.5797969610628639,0.39715286604817096,1.3998110899025018,36,1,1,1,1,1,1,1,0.07,temporal
seed_2,20260811,20260812,21,pick,B,Pick up the blue ball,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1340257999,0,1,1,152,158,0,,0,158,success,success,1.4266598216535702,2.3167858416416065,1.0645409257831127,-0.07727502286434174,-0.03605594113469124,0.9098585844039917,1.0,0.006907476533950488,138,1,142,1,1,143,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.002354997646924501}",0.9060271280153103,0.825485657345939,1.0,0,0.9060271280153103,0.0,0.00721204753083679,0.0,0.0,0.0,1,0.32920068950284254,0.8037974683544303,0.5506329113924051,3,1.5506329113924051,0.9165619816518853,6,8,[],560,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,28,1,0.07,0.5555702330196023,0.8314696123025452,0.038889914751052856,0.058202873915433884,0.0,0.07000000029802322,0.9748560756712097,1.5352040246905787,2.3167858416416065,114,0,-1,1,11,1,1,1,0.07,temporal
seed_2,20260811,20260812,22,pick,A,Pick up the red cube,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,2084683216,0,1,1,141,146,0,,0,146,success,success,0.5914242272395307,2.0515975694526496,1.5263720413350261,0.15095217525959015,0.13213691115379333,0.9068648815155029,1.0,0.002239709224350034,126,1,53,1,1,132,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.0023765414137104394}",0.9034005305153412,0.8189448453992212,0.9789611482992768,0,0.9034005305153412,0.0,0.002383246235300157,0.06164383561643835,0.0,0.0,1,0.3786921231847574,0.7191780821917808,0.8013698630136986,3,1.8013698630136987,0.8792437314602735,6,4,[],436,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,37,1,0.07,0.38268343236508984,0.9238795325112867,0.026787839829921722,0.06467156857252121,0.0,0.07000000029802322,0.3165498807750151,0.37968343674012184,2.0515975694526496,16,1,1,1,1,1,1,1,0.07,temporal
seed_2,20260811,20260812,23,push,C,Push the green cylinder away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1363560690,1,1,0,104,0,0,,0,104,task_success_only,task_success_only,2.54041052088115,4.076787178580592,2.759009406246363,-0.16977640986442566,0.17159615457057953,0.8230783939361572,1.0,0.04770039464493419,1,1,62,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8364661593389046,0.821626975439726,0.002142302691936493,1,0.8285034027862631,0.074986966208335,0.009956431641020601,0.14423076923076922,0.15384615384615385,0.0,0,0.4858410574845384,0.6538461538461539,0.9807692307692307,3,1.9807692307692308,0.8518575860297971,4,4,[],654,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,27,6,0.07,-0.9835011449042291,-0.1809019015159058,-0.06884507834911346,-0.012663133442401886,0.0,0.07000000029802322,0.8705098098288125,2.784529432597362,4.076787178580592,35,0,-1,0,-1,0,-1,-1,0.07,temporal
seed_2,20260811,20260812,24,pick,A,Pick up the red cube,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,613602556,1,1,1,136,141,0,,0,141,success,success,0.6163174684141906,2.6847817240319802,1.6423632245176143,0.09588296711444855,-0.05928671360015869,0.8929423689842224,1.0,0.005733055284304116,121,1,47,1,1,127,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002356398011304699}",0.9044581602829572,0.8178665851402444,0.9833705652272329,0,0.9044581602829572,0.0,0.0018102189872641,0.028368794326241134,0.0,0.0,2,0.39379801260128905,0.7304964539007093,0.7659574468085106,3,1.7659574468085106,0.8844237396137539,8,6,[],755,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,33,1,0.07,0.1950903220161283,-0.9807852804032304,0.013656322844326496,-0.06865496933460236,0.0,0.07000000029802322,0.6582174532198707,0.37448507150069227,2.6847817240319802,14,1,1,1,1,1,1,1,0.07,temporal
seed_2,20260811,20260812,25,pick,B,Pick up the blue ball,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,20673085,0,0,0,0,0,0,,0,147,recovery_limit,recovery_limit,1.375980187313236,7.360583536449328,3.0122184176056854,-0.1413687765598297,0.05631634220480919,0.8423213362693787,1.0,0.005321920265739062,58,1,147,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.002376864233836351}",0.8280000000000001,0.825584586465702,1.0,0,0.8255914731199421,0.0,0.0002718636352317311,0.0,0.0,0.0,3,0.30222993053002045,0.5986394557823129,1.163265306122449,3,2.163265306122449,0.8256095907426091,12,12,[],761,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,22,1,0.07,-0.9807852804032304,0.1950903220161286,-0.06865496933460236,0.013656322844326496,0.0,0.07000000029802322,1.339549526290421,1.7434908876485067,7.360583536449328,125,1,4,1,3,1,1,1,0.07,temporal
seed_2,20260811,20260812,26,pick,C,Pick up the green cylinder,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,287609370,0,1,1,192,199,0,,0,199,success,success,1.5261668144687934,6.777528970404272,1.8860015556738892,-0.11786133050918579,0.16164129972457886,0.9164471626281738,1.0,0.00299270275639236,179,1,47,1,1,183,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.9065328777171968,0.8216429440824865,0.864458505064249,0,0.9065328777171968,0.0,0.022970171437281202,0.0,0.0,0.0,2,0.35170301084519606,0.8040201005025126,0.5326633165829145,3,1.5326633165829147,0.9187318935451982,10,31,[],1823,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,29,1,0.07,-0.7071067811865475,0.7071067811865476,-0.04949747398495674,0.04949747398495674,0.0,0.07000000029802322,0.29171091032837965,1.4921274209465698,6.777528970404272,18,1,76,1,60,1,1,1,0.07,temporal
seed_2,20260811,20260812,27,push,C,Push the green cylinder away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1859882343,13,0,0,0,0,0,,0,200,horizon,insufficient_push_distance,4.684927156086637,6.844723145263547,5.69475021415705,-0.16159945726394653,0.06706753373146057,0.8221983909606934,1.0,0.05695904820159055,1,1,60,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8250737066597961,0.8216451723059686,0.9932826151780318,0,0.8220591063150404,0.024633305963966592,0.019524412921192277,0.09,0.255,0.0,2,0.4827496782621685,0.74,0.705,3,1.705,0.8926275767028676,13,11,[],1352,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,24,6,0.07,-0.9551597453538289,-0.29609096719692185,-0.06686118245124817,-0.020726367831230164,0.0,0.07000000029802322,0.48089922584837497,2.8285755114360285,6.844723145263547,36,0,-1,0,-1,0,-1,-1,0.07,temporal
seed_2,20260811,20260812,28,pick,B,Pick up the blue ball,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,943077148,0,1,1,148,154,0,,0,154,success,success,1.2032678228366682,2.8085394682503164,1.2942563712332291,-0.12145428359508514,0.09682545810937881,0.9044216275215149,1.0,0.00569043409151445,134,1,137,1,1,139,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.002383531259937594}",0.9061284449760528,0.8254898993065898,1.0,0,0.9061284449760528,0.0,0.010069010584497558,0.0,0.0,0.0,1,0.33856157806689013,0.7987012987012987,0.564935064935065,3,1.5649350649350648,0.91439476039609,6,15,[],953,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,28,1,0.07,-0.9238795325112868,-0.38268343236508967,-0.06467156857252121,-0.026787839829921722,0.0,0.07000000029802322,0.6414016523506333,1.377249053269847,2.8085394682503164,109,1,112,1,4,1,1,1,0.07,temporal
seed_2,20260811,20260812,29,pick,B,Pick up the blue ball,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1559064316,0,1,1,136,141,0,,0,141,success,success,0.4140660472004323,1.5671835337763809,0.9226541904619832,0.13966739177703857,-0.04886011779308319,0.8989008069038391,1.0,0.0016113151107035215,122,1,49,1,1,127,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""C"":0.0023581513257891406}",0.9045900233234153,0.8240639018596908,1.0,0,0.9045900233234153,0.0,0.01404585273906467,0.028368794326241134,0.0,0.0,1,0.3635236328397046,0.7304964539007093,0.7659574468085106,3,1.7659574468085106,0.8844237396137539,6,6,[],456,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,34,1,0.07,0.5555702330196018,-0.8314696123025455,0.038889914751052856,-0.058202873915433884,0.0,0.07000000029802322,0.43798487077151904,1.1877409831420973,1.5671835337763809,15,1,8,1,4,1,1,1,0.07,temporal
seed_2,20260811,20260812,30,push,C,Push the green cylinder away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1984652207,7,1,1,198,198,0,,0,198,success,success,1.2333600774403075,3.471575317365469,1.6652569815480744,0.2270064800977707,-0.09091340750455856,0.8257750868797302,1.0,0.04033556740352428,1,1,79,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.826303296883666,0.8216259970503473,0.9898276734165847,0,0.8237219407090834,0.08174268169727429,0.03507669434455296,0.005050505050505051,0.10101010101010101,0.0,1,0.3722353578560133,0.7525252525252525,0.6717171717171717,3,1.6717171717171717,0.8966608915762037,8,7,[],778,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,32,6,0.07,0.7071067811865476,0.7071067811865475,0.04949747398495674,0.04949747398495674,0.0,0.07000000029802322,0.5793040237355542,1.419826890705174,3.471575317365469,47,1,76,1,40,1,1,1,0.07,temporal
seed_2,20260811,20260812,31,push,A,Push the red cube away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,230134447,4,1,1,162,162,0,,0,162,success,success,3.3698496467003527,5.651735445032316,3.5965423421480014,-0.1541130393743515,0.18637123703956604,0.8225873112678528,1.0,0.04237181724122949,1,1,60,1,0,0,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002357550982258564}",0.8277284873974822,0.8206096551667561,0.9384631314314902,0,0.8209094489864256,0.08437802176299669,0.0026886115891413182,0.08641975308641975,0.07407407407407407,0.0,1,0.4511466543707709,0.8641975308641975,0.37037037037037035,3,1.3703703703703705,0.9433288924568892,7,11,[],1233,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,21,6,0.07,-0.9969054555099003,0.078609877080416,-0.06978338211774826,0.005502691492438316,0.0,0.07000000029802322,0.9416893839492796,1.9515261118853384,5.651735445032316,39,0,-1,0,-1,1,1,1,0.07,temporal
seed_2,20260811,20260812,32,push,C,Push the green cylinder away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,783789416,1,0,0,0,0,0,,0,127,recovery_limit,recovery_limit,2.8023585255346255,6.00204269879639,2.288419173217874,-0.1663864254951477,0.05246909707784653,0.8218079805374146,1.0,0.05382670692970917,1,1,77,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.825409839512773,0.8216329847652405,0.9954756954466575,0,0.8223823671742179,0.008205456475159726,0.004318488221271489,0.11023622047244094,0.2440944881889764,0.0,3,0.4803098603320357,0.5984251968503937,1.1574803149606299,3,2.15748031496063,0.8261604447669441,9,7,[],956,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,38,6,0.07,-0.8912638178803399,-0.4534851782995343,-0.06238846853375435,-0.031743962317705154,0.0,0.07000000029802322,0.9174629471879596,0.259440540261316,6.00204269879639,39,1,1,1,1,1,1,1,0.07,temporal
seed_2,20260811,20260812,33,push,C,Push the green cylinder away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,2001084263,0,1,1,153,153,0,,0,153,success,success,0.7174032913364614,1.4441143804491479,0.7761853426482962,0.05460840091109276,-0.1722063273191452,0.8231239318847656,1.0,0.04331855861283057,1,1,140,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8240000000000001,0.8216472339570549,0.9999351562591983,0,0.8230025045107663,0.08051246335190186,0.0006576067480339021,0.058823529411764705,0.1111111111111111,0.0,1,0.3999706783689598,0.7712418300653595,0.6470588235294118,3,1.6470588235294117,0.9022085606397299,7,3,[],417,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,31,6,0.07,0.8873256024739435,0.46114344318688216,0.06211279332637787,0.03228004276752472,0.0,0.07000000029802322,0.4143820853813161,0.6969762054924081,1.4441143804491479,109,1,24,1,1,1,1,1,0.07,temporal
seed_2,20260811,20260812,34,push,C,Push the green cylinder away from the robot,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1180781097,3,1,1,81,81,0,,0,81,success,success,0.4043695758159162,0.9408136003452487,0.27573783832430593,0.04057461395859718,0.18699197471141815,0.8231464624404907,1.0,0.044746132287212935,1,1,67,1,0,0,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.8240000000000001,0.8216461063407997,0.9998139919116511,0,0.822846839096982,0.08586912865305374,0.01627064291856671,0.012345679012345678,0.2345679012345679,0.0,0,0.40886503583879386,0.6296296296296297,1.037037037037037,3,2.037037037037037,0.8427347398984898,3,3,[],492,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,30,6,0.07,-0.4925070183187135,0.8703084722710738,-0.03447549045085907,0.06092159450054169,0.0,0.07000000029802322,0.5110335517675769,0.6116912766446122,0.9408136003452487,37,1,2,1,1,1,1,1,0.07,temporal
seed_2,20260811,20260812,35,pick,C,Pick up the green cylinder,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,163966935,1,1,1,88,94,0,,0,94,success,success,0.7078276802854836,1.3596842706268468,0.6449774221816675,0.10233215987682343,-0.14001230895519257,0.9081392884254456,1.0,0.0109620670394571,75,1,78,1,1,79,0,0,,0,,0,0.0033903448332439634,"{""A"":0.0033903448332439634,""B"":0.002415413534298083}",0.9073714231969063,0.8216521109363595,0.9999625751128463,0,0.9073714231969063,0.0,0.001602063838829733,0.02127659574468085,0.0,0.0,0,0.39198036872975744,0.6702127659574468,0.925531914893617,3,1.925531914893617,0.859753118095722,3,6,[],540,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,32,1,0.07,0.9238795325112865,-0.3826834323650904,0.06467156857252121,-0.026787839829921722,0.0,0.07000000029802322,1.0513671622093437,0.6362253559568992,1.1273950827198815,46,1,17,1,1,1,1,1,0.07,temporal
seed_2,20260811,20260812,36,pick,A,Pick up the red cube,clean,target-displacement,temporal,robust,0.75,3,0.01,raw,0,1,1837138281,0,1,1,132,138,0,,0,138,success,success,0.5919278761617125,1.8928666534430716,1.335983046413231,-0.07915849983692169,0.052684057503938675,0.9085701704025269,1.0,0.004801215469376981,117,1,36,1,1,123,0,0,,0,,0,0.002415413534298083,"{""B"":0.002415413534298083,""C"":0.002347163630121485}",0.9043583429919106,0.8185436441417671,0.9997902941104257,0,0.9043583429919106,0.0,0.009483207097659024,0.0,0.0,0.0,1,0.3126704755584183,0.8188405797101449,0.5,3,1.5,0.9238052035193962,6,8,[],530,0,[],[],[],1,target_displacement,target-displacement.v2,0.07,1,1,20,1,0.07,6.123233995736766e-17,1.0,0.0,0.07000000029802322,0.0,0.07000000029802322,0.6677085552620332,0.9458455033399239,1.8928666534430716,16,1,5,1,1,1,1,1,0.07,temporal
